Item code,ISO code,Unit,Year,Value,Source Code,Source Wording,Note,Title
etcmw,CI,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,CI,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,CI,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,CI,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,CI,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,CI,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2010,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2015,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2016,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2017,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2018,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,KE,MW,2019,57,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LS,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,LR,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MG,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MW,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ML,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MR,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2000,63,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2010,182.6,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2015,166.9,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2016,172.5333,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2017,172.4,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2018,172.5333,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MU,MW,2019,172.5333,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2000,57.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2010,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2015,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2016,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2017,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2018,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,MZ,MW,2019,58.5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2000,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2010,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2015,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2016,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2017,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2018,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NA,MW,2019,120,NAMPOWER ,National Power Utility of Namibia,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2000,38,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2010,38,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2015,40,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2016,40,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2017,40,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2018,40,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NE,MW,2019,40,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,NG,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,RW,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ST,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2016,20,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2017,50,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2018,175,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SN,MW,2019,175,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SC,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SL,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SO,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2000,37698,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2010,38583,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2015,38782,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2016,36759,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2017,37458,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2018,36918,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZA,MW,2019,37668,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,SD,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TZ,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,TG,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,UG,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2000,5,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2010,1,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2015,1,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2016,1,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2017,301,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2018,301,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZM,MW,2019,301,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
etcmw,ZW,MW,2000,1325,Enerdata ,Enerdata,,Total electricity capacity coal lignite (multifuel included)
